timestamp,zone_00,zone_01,zone_02,zone_03,zone_04,zone_05,zone_06,zone_07,zone_08,zone_09,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,zone_17,zone_18,zone_19,zone_20,zone_21,zone_22,zone_23,zone_24,zone_25,zone_26,zone_27,zone_28,zone_29,zone_30,zone_31,zone_32,zone_33,zone_34,zone_35,zone_36,zone_37,zone_38,zone_39,zone_40,zone_41,zone_42,zone_43,zone_44,zone_45,zone_46,zone_47,zone_48,zone_49,zone_50,zone_51,zone_52,zone_53,zone_54,zone_55,zone_56,zone_57,zone_58,zone_59,zone_60,zone_61,zone_62,zone_63
2026-05-29T14:44:31.976,37,39,44,47,49,46,48,47,45,51,54,58,59,62,57,57,0,54,57,59,57,57,58,60,822,57,55,57,56,60,57,59,848,57,55,56,60,57,61,61,879,57,59,61,58,65,61,59,860,56,57,60,62,59,58,58,0,56,51,58,59,59,58,56
2026-05-29T14:44:32.072,37,40,44,44,48,45,46,47,44,48,57,57,56,60,56,57,0,56,54,58,56,57,58,59,0,56,54,56,58,62,56,61,912,56,54,56,61,56,60,59,895,57,58,61,59,62,60,60,888,57,58,60,61,62,58,58,0,54,51,60,59,57,59,58
2026-05-29T14:44:32.171,37,40,46,46,48,47,48,46,47,50,57,58,57,57,55,56,0,57,56,57,58,56,59,58,0,57,53,60,59,60,55,60,824,56,54,58,60,56,58,58,885,56,59,60,57,61,60,59,880,55,56,61,60,61,59,60,0,53,51,58,60,59,59,58
2026-05-29T14:44:32.270,36,40,44,46,49,47,48,46,46,48,57,58,57,59,57,57,0,55,53,58,56,57,58,59,916,58,54,58,58,62,57,61,901,55,53,57,60,57,61,59,898,57,59,59,58,64,59,60,893,56,56,61,61,60,58,58,0,53,53,57,59,59,58,58
2026-05-29T14:44:32.375,37,40,44,45,48,45,48,47,46,51,56,58,58,59,56,58,0,54,57,58,56,55,57,60,0,58,54,55,60,62,56,58,915,55,54,57,60,58,60,56,884,55,59,60,60,63,59,60,910,54,57,59,60,61,59,60,0,54,49,60,58,58,58,59
2026-05-29T14:44:32.465,36,40,45,46,49,47,48,48,45,51,56,56,55,59,54,58,0,55,56,59,57,57,57,57,927,56,52,57,59,61,57,59,873,56,53,56,59,58,60,57,876,55,57,59,58,63,59,58,876,56,55,59,62,60,58,58,0,55,51,60,56,59,58,57
2026-05-29T14:44:32.564,36,39,45,45,47,45,49,46,45,49,56,57,56,60,57,57,0,54,55,57,57,57,59,58,813,57,55,58,62,59,57,61,0,56,53,58,61,58,60,59,858,57,58,58,59,61,57,60,906,55,57,60,61,61,59,57,0,54,53,61,59,59,58,57
2026-05-29T14:44:32.670,36,40,46,46,50,47,49,46,44,49,57,56,56,58,58,57,0,55,57,59,57,58,58,58,868,56,55,59,58,60,56,60,823,56,53,59,60,57,59,58,895,56,58,58,61,64,57,60,887,56,57,60,63,60,58,59,0,53,52,57,60,57,58,56
2026-05-29T14:44:32.771,36,40,45,47,50,46,47,47,47,51,58,57,57,59,58,58,0,53,57,59,56,57,59,59,0,56,54,58,59,63,58,60,867,56,52,57,62,56,59,59,901,56,57,60,60,63,58,59,866,56,54,59,61,60,59,58,0,54,51,56,60,58,57,58
2026-05-29T14:44:32.859,39,40,45,45,49,46,49,47,47,50,57,56,56,59,57,56,0,55,58,58,57,57,58,58,0,57,55,56,59,60,56,61,0,56,53,60,59,58,60,58,886,56,59,58,59,63,59,59,927,56,56,58,60,60,60,59,0,53,52,59,59,58,58,57
2026-05-29T14:44:32.958,37,39,45,44,49,45,47,47,47,50,56,56,57,61,57,57,0,53,55,59,56,57,58,58,881,58,53,58,57,62,56,60,860,55,54,55,61,57,57,58,871,57,58,59,57,62,60,59,893,56,57,60,61,60,60,60,0,54,48,59,56,58,57,56
2026-05-29T14:44:33.056,38,40,45,45,49,46,49,46,43,51,56,57,58,60,56,58,0,55,56,59,58,57,58,59,869,56,55,58,59,61,58,59,956,56,53,57,60,58,60,60,896,57,60,61,58,63,59,59,906,55,56,58,60,59,59,59,0,53,49,58,58,59,58,59
2026-05-29T14:44:33.173,38,40,45,46,50,47,46,46,44,50,55,58,56,59,56,57,0,56,55,58,58,56,59,60,883,57,56,57,58,60,57,60,886,56,53,57,63,55,59,58,876,56,59,60,59,61,60,59,930,54,56,60,62,60,59,59,0,54,50,59,60,59,59,57
2026-05-29T14:44:33.254,37,39,44,47,49,46,47,47,46,50,55,57,56,56,57,57,0,55,57,58,56,55,58,60,0,57,54,58,58,60,56,63,891,55,52,57,60,58,59,58,866,56,59,59,57,61,57,60,904,55,55,57,57,60,61,58,0,52,52,57,58,57,59,58
2026-05-29T14:44:33.351,38,41,46,45,48,47,48,48,45,50,57,60,58,58,56,57,0,55,56,57,58,55,59,59,838,58,55,56,57,63,56,59,0,55,51,57,60,57,60,59,915,56,57,61,59,62,59,60,908,57,56,58,62,61,58,57,0,54,51,59,58,58,58,58
2026-05-29T14:44:33.449,37,39,45,45,49,46,49,47,45,50,55,56,56,58,57,58,0,55,55,56,58,57,59,60,0,57,54,56,57,61,58,60,885,55,52,56,60,57,59,59,893,56,59,62,58,62,58,59,922,56,57,57,62,61,58,59,0,53,49,59,57,58,57,57
2026-05-29T14:44:33.550,37,40,46,47,48,48,47,46,44,51,56,57,56,59,57,56,0,56,55,59,57,55,58,59,0,56,54,58,59,63,55,58,0,56,52,55,59,58,60,57,872,56,57,60,58,64,59,60,869,57,56,59,60,60,61,59,0,55,50,59,58,59,57,55
2026-05-29T14:44:33.652,36,41,44,46,49,45,47,48,47,51,56,57,58,60,57,57,0,54,55,59,56,55,58,60,755,56,52,59,57,60,56,60,917,56,52,55,60,55,60,58,906,55,59,59,58,62,59,60,917,56,57,60,61,59,59,58,0,54,51,59,56,59,59,58
2026-05-29T14:44:33.745,37,40,44,46,48,44,48,49,46,50,54,56,56,59,56,57,0,54,57,58,56,57,59,59,869,57,52,58,59,60,56,61,855,56,51,56,62,57,60,58,868,57,60,59,61,64,57,61,898,56,58,60,60,59,58,59,0,52,51,60,60,58,59,58
2026-05-29T14:44:33.843,36,40,47,45,48,45,49,46,44,50,58,56,58,61,56,56,0,55,54,57,56,56,59,60,961,57,54,58,57,60,56,59,922,55,52,57,59,60,57,59,938,56,58,59,59,62,59,60,901,57,57,60,63,60,58,58,0,55,50,58,58,59,58,57
2026-05-29T14:44:33.949,39,39,46,47,49,46,48,47,46,51,57,56,57,60,57,57,0,54,56,59,57,56,58,59,0,56,56,57,58,61,56,60,886,57,51,57,61,57,59,58,894,59,57,57,60,64,58,60,927,57,59,57,61,62,59,57,0,54,51,58,58,58,60,58
2026-05-29T14:44:34.051,38,41,46,47,50,45,47,46,47,51,54,58,57,60,57,56,0,55,56,58,56,56,59,58,0,55,53,56,58,61,56,59,884,56,51,58,59,58,60,59,917,58,57,60,59,64,59,58,919,57,55,58,61,60,59,58,0,53,50,60,60,59,57,58
2026-05-29T14:44:34.138,38,39,45,46,49,47,47,47,47,49,55,57,55,61,56,57,0,55,55,58,57,55,59,58,0,55,55,59,59,61,55,60,856,56,53,57,61,58,59,58,899,58,58,59,58,62,60,59,903,54,56,59,60,59,59,58,0,55,49,60,58,60,59,58
2026-05-29T14:44:34.236,37,39,45,45,48,46,47,47,44,49,56,59,56,58,59,57,0,55,55,56,56,55,58,59,806,58,55,57,57,60,57,60,859,56,52,55,59,58,61,57,903,55,58,60,59,64,61,60,904,55,57,60,60,62,61,59,0,53,50,59,59,57,57,57
2026-05-29T14:44:34.335,36,40,45,46,48,46,47,49,44,49,55,59,58,61,56,56,0,55,54,56,57,56,59,60,0,57,54,56,59,62,58,59,868,56,51,56,60,56,58,60,910,56,56,59,59,63,60,60,886,56,56,60,60,61,58,58,0,55,52,58,58,59,59,58
2026-05-29T14:44:34.456,37,40,46,46,49,45,47,47,44,50,54,56,55,59,58,58,0,53,55,60,57,56,59,57,876,56,54,58,58,61,56,59,906,56,54,57,59,56,59,58,891,57,57,59,59,60,59,58,907,55,54,61,63,60,59,60,0,53,50,57,58,59,57,57
2026-05-29T14:44:34.535,37,40,45,45,50,46,47,48,48,48,55,58,54,60,58,57,0,56,56,58,58,56,58,59,885,56,55,58,59,61,57,59,939,54,52,56,59,57,59,59,896,56,57,61,58,62,60,60,898,54,56,60,62,62,59,57,0,54,52,58,60,57,59,57
2026-05-29T14:44:34.629,35,40,46,46,51,45,48,47,45,51,57,56,55,59,56,58,0,56,56,59,55,55,59,59,845,56,55,57,59,60,57,61,904,54,52,56,59,58,59,58,905,57,59,59,58,62,55,59,899,56,57,59,60,62,58,58,0,52,50,59,59,56,57,56
2026-05-29T14:44:34.728,37,40,44,44,49,47,47,47,46,50,56,59,56,61,57,58,0,56,55,59,58,55,57,58,0,58,52,57,59,60,56,59,876,56,53,56,60,57,59,59,899,55,58,59,59,63,59,59,906,57,58,58,58,62,58,58,0,54,50,59,59,59,58,57
2026-05-29T14:44:34.829,37,39,46,45,47,46,48,46,45,50,55,57,56,60,58,57,0,55,56,58,57,55,57,59,0,57,54,58,58,62,57,59,892,57,52,56,61,56,62,58,900,56,59,59,60,63,60,60,909,56,57,59,62,60,59,59,0,55,52,60,59,58,57,57
2026-05-29T14:44:34.930,38,41,44,47,49,46,47,47,46,51,56,61,56,60,55,57,0,56,54,57,56,56,56,60,842,57,54,56,60,61,57,59,832,55,53,55,62,58,59,59,899,57,58,59,58,63,60,60,924,57,58,60,61,60,59,57,0,53,50,60,59,58,60,57
2026-05-29T14:44:35.023,36,38,47,46,48,46,47,46,47,50,57,57,55,60,58,58,0,56,57,58,57,58,59,58,803,55,55,57,58,60,56,60,947,55,52,57,58,58,60,60,887,55,59,60,59,63,58,59,901,56,57,59,61,59,58,58,0,53,49,60,58,57,57,58
2026-05-29T14:44:35.121,37,40,46,46,49,46,47,46,47,49,56,57,61,59,56,59,0,56,55,58,57,57,59,59,0,56,55,56,58,59,57,60,886,56,53,56,60,58,59,60,890,57,58,57,61,62,61,59,904,57,56,59,61,61,59,56,0,54,50,58,60,57,58,58
2026-05-29T14:44:35.220,36,40,45,47,48,47,47,47,45,52,56,56,56,60,56,58,0,54,55,58,59,58,58,58,779,54,56,57,58,61,57,61,1002,56,51,57,60,59,60,59,966,56,59,61,59,63,58,61,885,55,56,60,60,61,58,57,0,54,50,58,55,57,59,57
2026-05-29T14:44:35.331,38,40,46,47,49,47,48,47,45,50,57,58,58,58,57,57,0,55,58,57,57,58,57,59,932,57,54,57,58,62,55,59,0,54,53,56,59,57,58,59,930,57,57,59,58,62,58,58,899,55,54,60,61,59,60,58,0,54,50,59,59,60,57,57
2026-05-29T14:44:35.416,35,39,44,45,48,45,48,47,45,51,56,54,55,60,57,57,0,55,56,58,58,58,58,58,0,58,54,57,59,61,56,60,819,57,54,56,57,57,60,58,891,55,59,59,58,62,60,60,898,55,55,60,61,60,59,58,0,53,51,57,58,59,59,57
2026-05-29T14:44:35.515,36,39,44,47,49,46,47,48,46,51,56,56,57,59,57,58,0,56,56,58,58,55,60,60,0,56,53,57,58,59,56,61,881,56,53,56,59,56,61,58,877,55,59,58,58,61,59,60,882,57,56,59,62,60,58,59,0,53,49,58,58,57,59,57
2026-05-29T14:44:35.613,37,40,44,45,47,45,47,50,46,49,56,58,56,60,57,59,0,55,56,59,55,57,59,59,0,57,54,59,58,61,58,59,848,55,52,55,61,58,61,58,895,58,58,56,59,63,60,60,913,56,57,61,61,59,58,58,0,54,52,58,58,58,59,59
2026-05-29T14:44:35.730,38,38,46,45,50,45,49,46,46,51,57,59,57,60,58,58,0,54,58,57,56,57,58,60,925,56,53,57,57,60,56,59,0,56,53,58,58,58,59,59,872,56,59,60,59,62,60,60,896,56,55,60,60,59,59,60,0,53,50,58,59,59,59,58
2026-05-29T14:44:35.813,35,39,46,46,49,47,47,47,45,50,55,56,58,60,56,57,0,56,57,58,57,57,59,59,954,56,55,58,58,60,54,59,829,56,54,56,60,58,59,59,890,56,56,60,60,63,59,58,911,56,55,58,63,60,58,57,0,53,52,58,58,59,57,58
2026-05-29T14:44:35.908,36,39,45,46,49,47,47,46,47,50,56,57,56,58,58,57,0,57,54,58,56,59,60,59,0,57,53,57,57,60,55,61,0,56,55,56,60,56,61,59,882,58,58,59,59,65,58,60,893,55,54,59,61,59,59,58,0,53,51,59,59,58,57,59
2026-05-29T14:44:36.006,36,40,45,46,50,46,47,45,47,50,57,58,57,58,57,57,0,55,57,59,56,57,58,57,897,58,53,56,59,61,56,58,861,56,53,55,62,58,59,60,887,56,56,60,58,62,58,59,900,55,57,59,63,59,58,57,0,53,50,60,60,57,59,58
2026-05-29T14:44:36.110,37,39,47,46,49,46,48,48,45,49,55,57,56,59,55,60,0,54,58,56,58,55,58,60,0,54,52,55,57,60,57,60,0,56,52,56,59,59,59,57,877,58,58,59,56,62,60,58,915,57,55,58,58,62,59,58,0,55,49,60,59,60,57,58
2026-05-29T14:44:36.211,37,39,45,46,49,47,47,46,45,50,55,58,56,58,56,57,0,55,54,58,56,55,59,58,0,57,54,55,58,60,56,61,875,55,52,57,60,56,59,59,905,57,56,58,58,61,59,59,898,55,56,59,61,60,58,58,0,53,52,58,58,58,57,57
2026-05-29T14:44:36.317,37,39,45,46,49,47,48,47,45,50,56,55,57,59,56,57,0,56,55,58,55,56,58,59,0,56,55,59,58,61,55,58,0,56,52,55,60,57,59,58,907,57,57,59,60,63,59,59,910,55,55,59,60,61,59,58,0,53,51,58,59,61,58,58
2026-05-29T14:44:36.400,36,40,44,46,49,48,47,46,45,50,55,57,57,58,58,57,0,54,55,58,57,55,59,59,0,56,55,58,59,62,56,61,845,57,52,57,61,57,60,59,922,53,59,60,59,62,60,60,908,56,56,59,60,59,58,58,0,54,50,57,59,58,57,58
2026-05-29T14:44:36.498,38,40,45,45,49,48,48,47,44,49,55,56,56,59,57,58,0,53,57,57,56,54,58,60,954,58,52,57,59,61,57,60,0,55,52,56,58,59,59,59,898,55,59,58,60,62,59,62,932,54,55,59,60,57,59,57,0,52,50,60,58,60,58,57
2026-05-29T14:44:36.610,37,41,47,45,49,46,49,46,47,50,57,58,55,59,55,59,0,55,55,58,55,55,57,60,872,56,51,57,58,61,55,58,892,55,54,56,60,57,60,59,888,57,58,60,57,63,59,58,895,56,55,61,60,60,60,58,0,53,51,58,56,58,60,58
2026-05-29T14:44:36.696,38,41,45,46,49,46,48,47,45,51,57,59,57,57,56,58,0,54,57,58,57,57,59,59,1039,56,55,58,59,61,56,59,881,56,53,56,63,55,59,58,893,57,58,60,58,60,57,59,898,55,59,58,63,61,60,57,0,54,50,58,60,59,59,57
2026-05-29T14:44:36.793,34,40,45,46,49,45,48,46,45,50,54,58,54,60,56,57,0,56,57,58,52,57,59,58,834,57,55,58,57,61,57,61,921,56,52,56,61,59,61,58,910,55,58,59,58,62,59,61,889,55,56,61,60,61,58,59,0,53,50,58,61,56,59,58
2026-05-29T14:44:36.892,38,41,43,47,50,47,48,47,47,51,55,56,57,60,58,58,0,54,56,58,56,57,57,59,938,57,55,58,55,60,59,60,824,57,52,57,58,57,58,58,858,54,57,60,58,65,60,60,888,57,56,59,61,58,58,58,0,53,52,57,58,59,57,57
2026-05-29T14:44:36.990,36,40,44,45,48,45,48,49,47,51,56,58,56,59,56,57,0,54,57,58,58,56,59,58,0,59,52,57,59,60,56,60,853,54,52,57,60,57,60,57,877,57,58,60,59,63,58,60,888,56,56,59,60,61,60,59,0,53,50,56,58,57,58,57
2026-05-29T14:44:37.090,37,40,45,47,48,47,47,48,46,50,57,58,55,59,55,57,0,55,57,59,57,58,61,60,847,55,53,59,60,62,58,61,859,56,52,56,59,57,57,58,876,58,59,60,58,63,59,60,889,57,56,61,60,62,59,57,0,55,52,59,59,60,58,56
2026-05-29T14:44:37.186,36,38,44,47,49,46,47,48,46,51,54,57,54,58,56,57,0,55,55,59,58,58,59,59,878,58,54,55,57,61,58,60,824,56,54,56,60,56,60,58,872,55,58,58,57,63,58,60,866,55,56,60,59,59,60,57,0,53,49,58,57,59,58,56
2026-05-29T14:44:37.285,36,38,46,45,47,48,47,49,45,49,56,57,58,58,57,58,0,55,56,57,57,57,60,59,0,55,58,56,57,61,55,58,834,56,52,57,63,58,58,61,842,55,58,59,59,63,59,59,886,56,53,60,59,59,60,58,0,55,50,54,58,59,60,58
2026-05-29T14:44:37.391,37,41,45,46,47,45,47,48,46,51,58,57,59,60,56,59,0,55,56,58,57,57,57,60,787,56,53,58,58,61,57,61,831,57,52,58,58,57,61,58,867,55,59,59,59,60,60,61,871,57,57,61,61,59,58,59,0,53,48,60,60,57,59,57
2026-05-29T14:44:37.497,36,40,44,47,49,47,46,47,45,51,55,56,57,61,56,57,0,56,56,57,57,56,59,59,892,58,55,57,60,61,57,60,852,56,52,55,60,58,60,59,842,58,59,58,62,64,57,59,856,56,56,57,61,59,58,59,0,53,51,59,61,61,60,58
2026-05-29T14:44:37.580,36,40,45,44,47,45,48,46,45,49,57,57,57,59,58,56,0,55,55,58,55,55,58,60,700,57,52,58,58,61,56,61,799,56,53,57,61,56,59,58,855,55,57,61,60,62,59,58,842,56,57,60,62,60,59,57,0,54,50,59,57,57,59,58
2026-05-29T14:44:37.679,35,38,45,45,50,47,48,45,46,50,55,57,57,60,57,58,0,57,55,57,55,56,58,59,0,57,53,58,59,59,56,59,727,56,53,57,60,59,58,58,829,55,56,61,61,63,59,59,843,57,56,58,61,60,60,56,0,55,52,57,58,57,59,58
2026-05-29T14:44:37.777,35,40,44,45,50,44,48,47,45,49,55,56,58,60,56,57,0,53,58,59,57,58,59,59,0,56,56,57,57,61,57,62,873,57,54,57,60,57,61,59,850,56,57,62,60,62,59,59,851,57,57,59,60,60,59,58,0,54,50,58,58,60,58,57
2026-05-29T14:44:37.914,38,40,46,46,49,46,47,48,44,50,57,58,58,59,58,58,0,56,56,60,57,56,58,59,0,56,54,57,61,64,56,60,0,55,52,54,60,57,59,59,835,57,57,61,58,63,60,60,843,56,57,59,61,60,58,58,0,54,49,58,59,60,58,57
2026-05-29T14:44:37.985,36,38,46,46,49,46,47,46,46,49,54,57,56,59,56,57,0,57,56,58,57,57,56,58,0,56,55,57,58,59,56,58,830,56,54,57,60,57,60,57,858,57,58,60,56,63,58,60,831,56,56,59,60,59,60,58,0,54,51,59,57,59,57,58
2026-05-29T14:44:38.072,37,40,44,47,49,47,48,47,46,50,57,56,58,58,56,57,0,56,57,57,58,55,57,58,742,57,55,56,58,59,54,60,794,57,52,57,62,58,58,58,857,57,59,61,59,64,58,60,845,57,56,60,60,60,57,60,0,54,53,58,58,57,57,57
2026-05-29T14:44:38.170,37,40,44,45,50,45,47,46,44,51,54,57,58,59,56,57,0,57,56,57,57,56,58,59,735,59,55,57,58,59,57,58,747,56,52,56,60,58,60,58,863,56,58,60,58,64,58,59,867,56,56,58,61,60,60,59,0,53,49,58,58,58,57,57
2026-05-29T14:44:38.338,36,40,46,46,51,46,49,47,45,49,56,57,57,61,58,58,0,56,55,57,57,57,57,60,0,56,55,58,61,59,58,61,807,55,53,57,61,55,61,59,836,57,58,59,59,63,58,59,856,56,57,57,61,59,62,58,0,52,50,58,58,59,61,56
2026-05-29T14:44:38.373,37,38,46,45,49,46,47,48,46,50,56,58,57,61,56,55,0,55,56,56,56,57,57,58,876,58,55,58,58,61,56,59,855,56,51,55,60,55,57,59,860,56,58,58,58,60,59,60,846,56,56,60,60,61,59,57,0,54,52,59,57,60,57,57
2026-05-29T14:44:38.465,36,40,45,47,49,47,46,47,47,52,56,57,58,59,57,59,0,57,56,57,57,56,57,59,0,57,53,55,60,60,56,60,0,56,55,57,60,55,60,58,859,57,57,61,59,62,59,58,850,56,56,60,60,60,57,59,0,54,51,57,59,58,59,58
2026-05-29T14:44:38.563,37,40,45,45,50,45,47,46,45,51,53,56,56,60,55,57,0,54,55,57,58,56,57,58,805,58,53,57,59,61,56,59,849,56,52,58,60,57,60,59,846,56,59,58,59,63,59,58,855,55,58,58,62,61,60,57,0,55,50,60,58,60,57,56
2026-05-29T14:44:38.670,36,41,46,45,49,44,48,46,45,51,56,58,55,59,58,57,0,54,56,57,57,56,59,59,0,53,53,57,58,60,56,60,832,56,53,57,61,56,59,57,841,56,57,61,59,61,61,60,867,56,55,59,62,58,59,59,0,55,48,61,60,59,58,58
2026-05-29T14:44:38.773,36,41,45,47,47,46,47,47,45,49,58,60,57,59,57,57,0,54,56,58,57,58,58,59,824,56,53,57,58,61,56,61,0,56,51,59,60,55,58,58,841,55,57,59,58,61,58,59,856,55,58,60,62,60,61,58,0,53,50,58,57,59,58,57
2026-05-29T14:44:38.860,38,41,46,46,49,47,48,47,48,51,55,58,58,60,55,57,0,54,54,56,57,54,58,60,994,58,55,59,58,61,57,59,820,56,53,55,61,59,58,58,834,54,58,60,57,62,58,61,853,56,55,58,61,59,60,58,0,54,53,60,60,61,56,57
2026-05-29T14:44:38.956,36,41,46,46,50,48,48,47,46,50,56,57,56,61,57,58,0,57,56,59,58,56,58,59,0,57,54,56,59,60,57,58,801,56,53,57,61,56,62,58,874,56,57,57,56,63,58,58,867,56,56,60,61,61,60,58,0,54,50,58,60,58,59,57
2026-05-29T14:44:39.055,37,39,45,47,49,45,49,46,47,51,56,58,57,59,56,58,0,54,55,58,56,56,58,58,0,57,55,58,59,61,56,60,0,55,53,58,60,57,62,61,824,58,58,60,58,65,59,59,879,56,57,59,61,60,60,58,0,54,51,58,56,60,58,57
2026-05-29T14:44:39.169,37,40,45,44,49,44,48,46,45,50,56,58,57,60,56,56,0,56,54,59,57,58,59,60,0,56,53,59,61,60,56,61,899,56,53,59,61,58,59,60,850,56,58,59,58,61,59,59,868,57,57,59,60,60,62,59,0,53,52,58,58,57,58,56
2026-05-29T14:44:39.255,38,41,44,45,50,47,48,48,46,50,55,60,56,59,56,58,0,55,55,59,56,55,59,60,834,55,56,58,58,61,56,61,869,56,52,56,59,57,57,59,835,57,58,59,58,62,58,59,854,55,56,58,60,60,58,58,0,55,52,58,60,59,59,57
2026-05-29T14:44:39.350,36,40,46,45,48,47,47,46,46,50,55,58,56,59,56,59,0,57,58,57,57,55,59,58,0,57,54,56,58,60,57,60,0,55,53,56,61,56,59,58,844,54,57,58,57,64,56,59,878,55,58,61,60,59,58,58,0,54,50,59,58,58,57,59
2026-05-29T14:44:39.448,37,39,45,46,49,45,49,46,46,51,57,56,56,60,56,58,0,56,58,57,56,57,57,58,898,55,53,55,59,63,55,59,0,56,53,57,60,58,60,56,857,54,58,59,57,62,59,60,879,54,54,59,61,61,59,58,0,55,52,57,56,57,56,57
2026-05-29T14:44:39.549,36,40,46,47,48,47,47,47,45,48,58,58,56,59,56,58,0,55,58,58,57,56,57,59,932,57,53,56,58,61,55,61,848,55,53,57,60,58,59,58,843,55,58,58,56,62,59,60,873,53,57,60,59,61,57,59,0,54,50,59,57,60,57,57
2026-05-29T14:44:39.657,38,40,45,46,49,46,47,47,46,48,57,57,58,60,56,56,0,56,56,56,55,56,59,60,0,56,53,58,58,62,55,60,876,56,52,55,61,57,61,60,839,55,59,60,59,61,61,59,850,56,58,59,60,62,59,59,0,54,49,58,58,60,59,57
2026-05-29T14:44:39.744,36,41,44,46,49,48,47,48,46,48,55,58,55,60,57,56,0,54,55,58,56,56,57,58,829,56,54,58,57,61,57,61,822,56,51,55,61,57,58,58,858,55,57,59,57,63,60,60,885,56,58,57,61,60,58,58,0,54,49,58,60,59,58,57
2026-05-29T14:44:39.842,36,40,44,46,50,45,47,48,45,51,56,57,56,58,58,57,0,55,58,58,56,56,59,58,715,57,55,58,59,62,56,59,0,55,53,56,61,57,60,60,841,57,60,58,59,61,57,59,871,56,55,60,62,62,58,57,0,53,51,58,59,56,59,56
2026-05-29T14:44:39.940,36,39,45,45,49,47,49,46,45,50,57,58,57,60,56,58,0,55,55,58,57,55,57,60,835,57,55,55,60,60,56,59,894,56,52,59,61,58,57,58,865,56,56,59,59,61,58,59,871,57,56,59,59,62,58,57,0,53,50,58,58,60,57,57
2026-05-29T14:44:40.053,36,40,44,46,48,46,48,47,43,50,54,59,59,59,58,58,0,55,56,58,55,57,57,58,0,56,54,59,57,61,56,62,791,56,52,58,60,58,62,59,849,56,59,59,58,62,59,60,853,57,56,59,61,60,60,56,0,53,50,58,60,58,58,58
2026-05-29T14:44:40.137,37,40,47,45,48,45,47,47,47,49,56,58,56,60,57,57,0,55,56,58,56,57,58,59,0,55,53,57,58,61,57,60,0,55,51,55,59,58,62,59,865,56,58,58,60,62,60,58,880,57,54,60,60,60,59,59,0,53,50,58,59,57,58,57
2026-05-29T14:44:40.236,36,40,47,44,49,45,48,47,48,50,54,59,58,60,56,57,0,56,57,58,56,54,57,60,0,57,53,55,59,62,56,61,0,55,55,57,60,58,60,58,844,54,60,59,58,62,59,58,871,55,58,61,61,59,59,57,0,54,52,59,59,59,58,59
2026-05-29T14:44:40.334,38,40,46,45,49,47,47,46,45,50,56,55,55,60,58,58,0,55,56,58,57,56,56,59,0,56,52,55,58,62,58,58,886,56,52,56,62,58,59,59,838,55,58,60,58,62,60,60,885,57,54,59,61,62,58,58,0,53,50,59,58,58,58,58
2026-05-29T14:44:40.453,37,40,46,45,47,47,47,47,45,50,57,59,54,61,58,56,0,55,55,58,56,56,60,60,889,57,53,56,56,59,54,62,0,55,51,57,61,56,62,57,853,56,58,58,60,61,59,61,871,58,55,60,61,62,57,60,0,53,51,59,59,60,58,57
2026-05-29T14:44:40.537,36,39,46,44,50,45,47,47,46,49,55,59,56,59,55,57,0,54,54,58,56,56,58,60,0,57,56,58,59,61,56,59,828,54,52,57,59,56,60,59,849,57,56,59,58,64,59,60,881,56,57,60,62,60,58,57,0,54,51,60,58,57,57,58
2026-05-29T14:44:40.629,37,42,46,45,50,46,48,46,44,49,57,58,56,59,55,57,0,55,57,59,58,57,59,60,0,56,53,57,58,61,58,58,836,56,53,59,62,57,58,59,857,57,59,60,58,62,59,58,859,55,53,57,60,59,59,59,0,55,52,58,59,60,60,58
2026-05-29T14:44:40.727,37,40,46,46,50,45,48,47,47,51,56,57,57,60,57,57,0,57,56,59,58,56,59,57,827,56,56,57,60,61,56,59,779,55,51,57,59,57,58,59,852,57,60,60,58,61,58,61,871,56,56,60,61,60,58,58,0,52,50,58,58,59,57,57
2026-05-29T14:44:40.829,38,40,45,47,48,46,47,48,45,48,56,58,56,58,56,58,0,55,57,58,57,57,60,60,798,56,54,55,58,61,56,59,930,54,54,58,59,58,59,59,835,57,57,58,58,61,60,59,870,57,58,60,61,63,58,58,0,54,51,59,58,58,58,57
2026-05-29T14:44:40.931,38,41,45,45,49,46,47,48,45,51,56,57,56,59,56,56,0,55,56,58,58,57,57,59,0,57,54,56,58,60,56,58,869,56,52,58,60,58,61,58,868,56,57,61,58,62,59,59,867,56,57,61,63,61,58,58,0,55,53,57,60,58,58,57
2026-05-29T14:44:41.022,39,40,45,46,47,46,47,45,46,50,54,58,56,60,57,58,0,56,56,57,56,57,59,58,891,57,55,59,59,61,55,58,740,57,53,57,62,56,59,60,849,56,57,59,58,65,58,60,862,57,57,61,61,60,57,57,0,53,52,59,57,58,58,58
2026-05-29T14:44:41.120,36,40,45,46,48,46,48,47,46,49,56,56,57,60,58,58,0,56,58,56,57,57,59,59,0,56,54,57,59,61,56,59,904,56,52,57,60,57,60,59,851,55,58,60,58,62,60,60,863,57,57,60,64,59,59,58,0,54,52,60,59,59,58,58
2026-05-29T14:44:41.219,37,40,45,45,49,47,47,47,46,51,57,60,57,60,57,58,0,55,56,56,58,58,57,57,0,56,55,58,60,61,57,61,783,56,52,56,63,60,60,58,847,58,58,60,58,62,58,60,850,57,56,59,60,61,61,60,0,55,51,56,58,59,58,57
