timestamp_s,trajectory_phase,contact_flag,contact_area_m2,normal_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,slip_velocity_x_m_s,slip_velocity_y_m_s,slip_velocity_z_m_s,maximum_displacement_m,minimum_relative_tet_volume,inverted_tet_count
1.7833333333333319,release,1,2.0604387705121244e-05,0.029023003833631322,-0.00018155220689706266,-0.0009193038352199689,0.0,1.239157363340083e-05,6.235670356590548e-05,-4.6264058034919457e-05,0.00029781782435092777,0.9445991515642863,0
1.7999999999999985,release,1,8.756007228499765e-06,0.022438558082050163,-0.000192837610868749,-0.0009073384194316369,0.0,1.6971111008288703e-05,7.944623488087712e-05,-4.423762430772891e-05,0.00027053533122943773,0.9452183508866363,0
1.816666666666665,release,1,8.746322060288442e-06,0.01662968543079806,-0.0002100843635092416,-0.0007744237160127713,0.0,2.4847098776509624e-05,9.148095936402388e-05,-4.32626405827779e-05,0.0002441813977761306,0.9455928387116471,0
1.8333333333333317,release,1,8.73723935271627e-06,0.011111577499591633,-0.00021746575525253702,-0.000638289520504634,0.0,3.838448091859303e-05,0.00011283614722606595,-4.1661619471941936e-05,0.00021851844142082913,0.9459421469216722,0
1.8499999999999983,release,1,8.728822004989207e-06,0.006005803423296826,-0.00020864283992451423,-0.0004964877742578759,0.0,6.80182393713506e-05,0.00016242550032425103,-3.823300166384698e-05,0.00019597257917519144,0.946402293928765,0
1.866666666666665,release,1,8.72059481253312e-06,0.0022824315590010023,-8.119383121061316e-06,-0.0002829895073360051,0.0,6.9548602254982054e-06,0.00024387666175960406,-3.3309832219759376e-05,0.00019609116644096934,0.9465675472136947,0
1.8833333333333315,release,1,8.712918020993288e-06,0.00035348862436662383,8.817400022496388e-07,-4.5395786577983955e-05,0.0,-4.907817020580743e-06,0.000252675633930242,-3.2461402656181956e-05,0.00019777637260599221,0.946370836759061,0
1.8999999999999981,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019783919680540937,0.9463511453133171,0
1.9166666666666647,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019651874619263168,0.9466044742939372,0
1.9333333333333313,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019688167514144832,0.946537253770473,0
1.949999999999998,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019771771829957981,0.946386632456737,0
1.9666666666666646,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019725425459661775,0.946475769565496,0
1.9833333333333312,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019680155398759427,0.9465502464335112,0
1.9999999999999978,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197205945622424,0.9464743093904757,0
2.0166666666666644,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019741469024982594,0.9464461962918453,0
2.033333333333331,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019713169453754924,0.9464953017531895,0
2.0499999999999976,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019703250177545534,0.9465055358511918,0
2.066666666666664,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019722077241514995,0.9464761026941139,0
2.083333333333331,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019728103408928288,0.9464704384396512,0
2.0999999999999974,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019714570245909143,0.9464888680953865,0
2.116666666666664,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019710612688753437,0.9464945339007872,0
2.1333333333333306,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019720929935290464,0.9464802023824861,0
2.1499999999999972,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019723224586980697,0.9464757851536715,0
2.166666666666664,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019714627633381305,0.9464890343421806,0
2.1833333333333305,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019714235269400167,0.9464904335806864,0
2.199999999999997,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019720999459813945,0.9464798620056084,0
