frame_index,reference_timestamp,elapsed_s,tcp_z_m,sensor_z_m,real_valid_zones,sim_valid_zones,real_mean_distance_mm,sim_mean_distance_mm,paired_valid_zones,mae_mm,bias_mm,no_return_iou
176,2026-06-28T15:44:20.013,17.334999084472656,0.4572408589251699,0.3671092469995921,64,64,366.796875,391.890625,64,25.90625,25.09375,1.0
177,2026-06-28T15:44:20.108,17.43000030517578,0.45722673656587115,0.3670951246402933,64,64,366.765625,394.21875,64,28.046875,27.453125,1.0
178,2026-06-28T15:44:20.199,17.52099609375,0.4572462698952101,0.3671146579696323,64,64,366.1875,392.515625,64,26.453125,26.328125,1.0
179,2026-06-28T15:44:20.291,17.612998962402344,0.45721070902920535,0.3670790971036275,64,64,366.65625,394.1875,64,27.9375,27.53125,1.0
180,2026-06-28T15:44:20.382,17.704002380371094,0.45724164119912114,0.3671100292735433,64,64,366.4375,394.859375,64,28.671875,28.421875,1.0
181,2026-06-28T15:44:20.475,17.7969970703125,0.4572562313837569,0.36712461945817904,64,64,366.5625,394.859375,64,28.640625,28.296875,1.0
182,2026-06-28T15:44:20.581,17.902999877929688,0.45724013151040604,0.3671085195848282,64,64,365.484375,391.125,64,26.265625,25.640625,1.0
183,2026-06-28T15:44:20.674,17.996002197265625,0.45725968379928716,0.3671280718737093,64,64,366.75,394.1875,64,27.96875,27.4375,1.0
184,2026-06-28T15:44:20.771,18.093002319335938,0.4576931867573265,0.36756157483174867,64,64,367.734375,394.21875,64,26.671875,26.484375,1.0
185,2026-06-28T15:44:20.870,18.192001342773438,0.4622153604973367,0.37208374857175885,64,64,371.5625,399.765625,64,29.046875,28.203125,1.0
186,2026-06-28T15:44:20.967,18.28900146484375,0.47127543172527386,0.381143819799696,64,64,381.546875,407.75,64,27.328125,26.203125,1.0
187,2026-06-28T15:44:21.066,18.38800048828125,0.4817468469225463,0.3916152349969685,64,64,390.953125,419.578125,64,28.875,28.625,1.0
188,2026-06-28T15:44:21.164,18.486000061035156,0.48653523910707197,0.39640362718149413,64,64,395.5,425.0,64,29.5,29.5,1.0
189,2026-06-28T15:44:21.263,18.584999084472656,0.48716434094268357,0.39703272901710573,64,64,396.296875,425.3125,64,29.296875,29.015625,1.0
190,2026-06-28T15:44:21.361,18.682998657226562,0.4872009609288584,0.39706934900328056,64,64,395.5625,424.171875,64,29.515625,28.609375,1.0
191,2026-06-28T15:44:21.459,18.78099822998047,0.4872151176402458,0.39708350571466794,64,64,396.171875,425.703125,64,29.875,29.53125,1.0
192,2026-06-28T15:44:21.557,18.878997802734375,0.48719755507348045,0.3970659431479026,64,64,396.25,425.46875,64,29.34375,29.21875,1.0
193,2026-06-28T15:44:21.656,18.977996826171875,0.48721826176886285,0.397086649843285,64,64,395.9375,424.34375,64,28.75,28.40625,1.0
194,2026-06-28T15:44:21.754,19.07599639892578,0.48720236345274187,0.39707075152716403,64,64,396.125,424.625,64,28.6875,28.5,1.0
195,2026-06-28T15:44:21.853,19.17499542236328,0.48715073982820734,0.3970191279026295,64,64,395.78125,425.484375,64,29.953125,29.703125,1.0
196,2026-06-28T15:44:21.952,19.274002075195312,0.4871992214078814,0.3970676094823036,64,64,396.578125,424.453125,64,27.9375,27.875,1.0
197,2026-06-28T15:44:22.087,19.40899658203125,0.48716379345336025,0.3970321815277824,64,64,396.0,425.421875,64,29.890625,29.421875,1.0
198,2026-06-28T15:44:22.192,19.513999938964844,0.48716150216897214,0.3970298902433943,64,64,396.234375,424.1875,64,28.234375,27.953125,1.0
199,2026-06-28T15:44:22.271,19.593002319335938,0.4871771377500633,0.3970455258244855,64,64,396.265625,423.546875,64,28.21875,27.28125,1.0
200,2026-06-28T15:44:22.364,19.685997009277344,0.48718508441965014,0.3970534724940723,64,64,395.78125,424.40625,64,28.78125,28.625,1.0
201,2026-06-28T15:44:22.467,19.78900146484375,0.48722086203069065,0.3970892501051128,64,64,396.21875,426.203125,64,30.359375,29.984375,1.0
202,2026-06-28T15:44:22.561,19.88299560546875,0.4871362496823452,0.39700463775676736,64,64,395.96875,423.5625,64,28.46875,27.59375,1.0
203,2026-06-28T15:44:22.651,19.972999572753906,0.4871975832227195,0.39706597129714166,64,64,396.421875,426.0,64,30.140625,29.578125,1.0
