time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
18.1491,2,-130.795,12.51,-2.8,-2.64,-12.5,16.9,17.00,-12.8
18.2141,2,-130.806,12.49,-1.8,-2.17,0.9,17.8,17.59,5.3
18.2806,2,-130.780,12.52,-0.3,-0.70,15.6,19.2,19.00,18.7
18.3441,2,-130.795,12.51,-0.3,-0.16,10.8,19.2,19.33,7.6
18.4090,2,-130.779,12.52,-1.3,-0.89,-4.1,18.3,18.51,-9.2
18.4765,2,-130.788,12.51,-0.3,-0.49,2.9,19.2,19.00,4.7
18.5401,2,-130.781,12.52,-2.3,-1.84,-13.3,17.4,17.67,-16.2
18.6050,2,-130.800,12.50,-1.3,-1.62,-1.9,18.3,18.04,1.9
18.6754,2,-130.792,12.51,-1.3,-1.39,1.8,18.3,18.27,3.1
18.7351,2,-130.804,12.50,-0.8,-0.92,5.7,18.7,18.68,6.2
18.8014,2,-130.800,12.50,-1.3,-1.13,-0.5,18.3,18.39,-2.7
18.8661,2,-130.796,12.50,-0.8,-0.88,2.5,18.7,18.65,2.8
18.9311,2,-130.793,12.51,-0.8,-0.78,1.8,18.7,18.74,1.6
18.9976,2,-130.767,12.53,-0.8,-0.77,0.7,18.7,18.75,0.3
19.0611,2,-130.782,12.52,-0.8,-0.78,0.1,18.7,18.73,-0.1
19.1260,2,-130.782,12.52,0.2,-0.01,8.2,19.6,19.49,9.7
19.1926,2,-130.795,12.51,-0.8,-0.52,-2.9,18.7,18.93,-5.6
19.2571,2,-130.799,12.50,0.2,0.00,4.7,19.6,19.47,6.0
19.3212,2,-130.807,12.49,-0.3,-0.17,-0.4,19.2,19.28,-1.4
19.3932,2,-130.802,12.50,-1.3,-1.09,-9.6,18.3,18.39,-10.9
19.4521,2,-130.806,12.49,-0.8,-1.00,-2.4,18.7,18.56,-0.1
19.5183,2,-130.795,12.51,-0.8,-0.88,0.7,18.7,18.70,1.8
19.5821,2,-130.799,12.50,-1.3,-1.20,-3.3,18.3,18.36,-4.1
19.6470,2,-130.794,12.51,-0.8,-0.93,1.9,18.7,18.63,2.8
19.7131,2,-130.787,12.51,0.2,-0.01,10.5,19.6,19.51,11.5
19.7781,2,-130.778,12.52,0.7,0.70,10.7,20.1,20.10,9.5
19.8430,2,-130.775,12.53,-0.8,-0.34,-8.2,18.7,19.02,-12.2
19.9099,2,-130.810,12.49,-2.8,-2.39,-24.4,16.9,17.11,-25.9
19.9731,2,-130.787,12.51,0.2,-0.74,10.2,19.6,18.99,19.5
20.0380,2,-130.779,12.52,-0.3,-0.24,8.5,19.2,19.33,7.7
20.1047,2,-130.793,12.51,0.2,0.23,7.5,19.6,19.66,5.3
20.1690,2,-130.791,12.51,-1.8,-1.17,-11.1,17.8,18.15,-18.4
20.2352,2,-130.788,12.51,-0.8,-1.08,-3.0,18.7,18.47,1.1
20.2991,2,-130.798,12.50,-0.8,-0.92,0.5,18.7,18.70,3.1
20.3641,2,-130.792,12.51,-0.3,-0.45,4.8,19.2,19.14,6.1
20.4308,2,-130.800,12.50,-1.3,-1.02,-3.9,18.3,18.46,-7.6
20.4941,2,-130.789,12.51,-1.8,-1.66,-7.9,17.8,17.85,-9.2
20.5590,3,-130.737,12.56,-0.8,-1.14,2.4,18.7,18.51,6.9
20.6285,3,-129.481,13.82,-1.8,-1.61,-3.8,17.8,17.99,-5.6
20.6901,3,-126.653,16.65,-0.8,-1.07,4.0,18.7,18.56,6.4
20.7578,3,-122.053,21.25,3.2,2.27,34.4,22.3,21.86,42.4
20.8200,3,-117.549,25.75,8.2,7.04,61.0,26.8,26.46,67.9
20.8851,3,-110.200,33.10,12.7,12.18,72.2,30.9,30.88,68.0
20.9533,3,-102.975,40.33,22.2,20.82,105.7,39.5,38.95,110.9
21.0161,3,-97.613,45.69,27.7,27.62,107.1,44.5,44.72,95.4
21.0810,3,-93.862,49.44,33.2,33.63,98.9,49.5,49.74,80.3
21.1479,3,-91.777,51.52,36.2,37.40,74.6,52.3,52.68,49.8
21.2111,3,-91.277,52.02,39.7,40.51,60.8,55.5,55.55,46.2
21.2760,3,-89.917,53.38,38.7,40.54,27.5,54.6,55.16,2.9
